"id","season","site","parcummjm2d","total_pre_all_csmm","total_ep_all_csmm","total_ref_et_all_csmm","total_iwr_all_csmm","mean_ari_index_all_cs","num_ddd","number_dsperiods","mean_lenght_dsdays","max_lenght_dsdays","num_wddays","number_wsperiods","mean_intensitymmday","mean_lenght_wsdays","max_lenght_wsdays","num_hd_tmaxdays","num_hw_tmaxwaves","mean_lenght_hw_tmaxday","max_lenght_hw_tmaxday","num_hd_tminnight","num_hw_tminwaves","mean_lenght_hw_tminnights","max_lenght_hw_tminnights","yieldkgha","department","dep_season"
3873,"A","21_Tolima_Flandes",513.26,400.2,123.298,805.969,779.365,0.488,95,6,14,22,24,3,14.346,5,8,72,9,6,9,51,7,6,16,6614.5,"Tolima","Tolima_A"
3874,"A","21_Tolima_Flandes",451.6,452.6,149.48,756.945,699.878,0.597,87,7,10,22,30,5,11.798,4,6,59,7,5,8,65,6,8,21,6045.1,"Tolima","Tolima_A"
3875,"A","21_Tolima_Flandes",471.72,439.4,145.633,773.599,721.544,0.573,88,6,12,23,30,5,11.798,4,6,60,7,5,8,61,7,6,21,6321.1,"Tolima","Tolima_A"
3876,"A","21_Tolima_Flandes",493.72,410,130.183,787.78,753.588,0.545,91,7,11,23,27,5,12.438,3,4,65,9,5,8,60,7,6,21,6513.2,"Tolima","Tolima_A"
3877,"A","21_Tolima_Flandes",476.6,413.8,143.176,763.046,712.989,0.556,87,4,16,31,31,3,6.479,4,5,63,7,6,14,49,5,6,10,6142.9,"Tolima","Tolima_A"
3878,"A","21_Tolima_Flandes",497.52,266.2,105.546,782.599,771.198,0.349,94,4,19,31,25,3,6.479,4,5,65,6,8,16,41,4,5,7,6434.9,"Tolima","Tolima_A"
3879,"A","21_Tolima_Flandes",517.49,201.7,87.046,800.622,810.092,0.271,98,4,22,34,21,3,6.479,4,5,72,7,8,16,35,3,5,7,6729.3,"Tolima","Tolima_A"
3880,"A","21_Tolima_Flandes",450.72,496.8,164.837,758.901,687.184,0.594,82,8,8,13,35,5,12.067,4,4,73,8,6,9,85,10,7,19,5858.6,"Tolima","Tolima_A"
3881,"A","21_Tolima_Flandes",472.54,490.2,159.003,784.054,719.173,0.588,86,8,9,19,32,5,12.067,4,4,79,8,8,17,80,10,6,15,6268.2,"Tolima","Tolima_A"
3882,"A","21_Tolima_Flandes",503.2,469.1,148.085,800.711,748.594,0.57,89,7,11,30,30,4,13.458,4,4,81,7,9,28,79,11,6,15,6294.5,"Tolima","Tolima_A"
3883,"A","21_Tolima_Flandes",470.8,505.8,150.115,768.457,711.337,0.691,89,6,11,21,29,2,18.4,3,3,71,4,12,19,63,8,5,12,6286.5,"Tolima","Tolima_A"
3884,"A","21_Tolima_Flandes",500.66,479.3,140.733,794.485,748.609,0.641,92,7,11,21,27,1,6.133,3,3,77,6,10,19,57,7,5,12,6730.4,"Tolima","Tolima_A"
3885,"A","21_Tolima_Flandes",524.96,334.9,103.564,820.73,814.102,0.456,99,7,12,21,21,1,6.133,3,3,83,6,12,19,61,9,5,12,6633.4,"Tolima","Tolima_A"
3886,"A","21_Tolima_Flandes",513.18,920.1,247.167,807.469,654.375,1.064,78,5,10,17,42,5,20.858,4,7,60,5,9,24,44,5,4,9,6931.1,"Tolima","Tolima_A"
3887,"A","21_Tolima_Flandes",546.12,845.5,222.323,841.159,713.953,0.957,84,6,10,17,38,4,22.106,4,7,67,6,8,24,39,4,5,9,7255.5,"Tolima","Tolima_A"
3888,"A","21_Tolima_Flandes",579.16,594.4,173.955,863.694,786.853,0.673,91,7,10,17,32,3,15.678,4,5,69,7,8,24,34,3,5,9,7375.4,"Tolima","Tolima_A"
3889,"A","21_Tolima_Flandes",540.07,731.5,206.452,856.887,746.278,0.786,83,7,8,15,40,3,12.917,4,4,57,8,5,9,4,0,0,0,7138.3,"Tolima","Tolima_A"
3890,"A","21_Tolima_Flandes",538.79,728.2,207.666,855.371,744.495,0.791,80,6,8,15,42,4,12.412,4,4,60,9,5,9,4,0,0,0,7156.1,"Tolima","Tolima_A"
3891,"A","21_Tolima_Flandes",549.07,720.4,196.517,861.222,763.019,0.784,84,6,9,15,38,3,14.158,4,4,65,10,5,9,6,0,0,0,7307.7,"Tolima","Tolima_A"
3892,"A","21_Tolima_Flandes",526.8,292.9,114.714,851.292,831.6,0.341,92,7,10,29,30,3,11.467,4,5,85,8,7,22,19,0,0,0,6922.9,"Tolima","Tolima_A"
3893,"A","21_Tolima_Flandes",543.86,251.2,98.77,864.604,862.976,0.281,96,6,12,39,26,2,12.912,4,5,87,6,10,28,21,1,3,3,7085,"Tolima","Tolima_A"
3894,"A","21_Tolima_Flandes",570.83,228.2,89.963,881.401,890.433,0.26,99,5,15,45,24,2,12.912,4,5,90,8,8,28,25,2,3,3,7260.9,"Tolima","Tolima_A"
3895,"A","21_Tolima_Flandes",459.43,823.5,228.35,757.79,621.045,1.014,75,5,9,13,43,8,18.421,3,4,52,7,5,10,50,6,6,8,6326,"Tolima","Tolima_A"
3896,"A","21_Tolima_Flandes",473.09,756.5,201.848,757.486,647.595,0.947,81,6,9,13,37,7,18.624,3,4,50,7,5,10,44,5,6,8,6467,"Tolima","Tolima_A"
3897,"A","21_Tolima_Flandes",490.01,537,154.372,783.947,722.346,0.662,89,6,11,18,30,5,14.593,3,3,56,7,6,10,38,4,6,8,6785.1,"Tolima","Tolima_A"
3898,"A","21_Tolima_Flandes",469.57,592.9,180.073,770.536,680.794,0.739,85,8,8,13,34,2,26.666,10,16,62,10,5,9,45,2,4,5,6368.8,"Tolima","Tolima_A"
3899,"A","21_Tolima_Flandes",479.52,527.6,162.042,774.72,705.501,0.677,87,9,8,13,32,3,18.75,7,14,63,11,5,10,46,4,4,5,6438.3,"Tolima","Tolima_A"
3900,"A","21_Tolima_Flandes",501,296.6,105.826,793.946,783.503,0.392,96,10,8,13,23,3,18.85,3,4,72,11,6,11,50,5,4,5,6254.1,"Tolima","Tolima_A"
3901,"A","21_Tolima_Flandes",493.25,332.2,104.67,796.683,785.382,0.431,100,7,13,34,20,2,23.993,4,5,77,6,11,22,70,11,5,8,6386,"Tolima","Tolima_A"
3902,"A","21_Tolima_Flandes",517.82,301.7,94.241,814.294,816.223,0.385,102,7,14,34,18,2,23.993,4,5,80,6,12,22,67,10,4,8,6503.5,"Tolima","Tolima_A"
3903,"A","21_Tolima_Flandes",490.37,546.1,186.018,793.046,699.842,0.632,76,5,7,14,43,4,11.76,4,4,53,7,5,10,20,1,4,4,6752.6,"Tolima","Tolima_A"
3904,"A","21_Tolima_Flandes",506.19,553.6,187.911,802.063,708.693,0.652,76,4,10,14,43,5,10.622,3,4,54,8,5,6,18,1,4,4,7069.7,"Tolima","Tolima_A"
3905,"A","21_Tolima_Flandes",530.45,538.1,180.328,825.64,741.708,0.638,79,6,8,14,41,5,10.622,3,4,56,6,6,15,19,1,3,3,7381.2,"Tolima","Tolima_A"
3906,"A","21_Tolima_Flandes",536.63,270.6,117.253,844.144,823.407,0.301,95,3,18,35,26,1,8.7,4,4,87,9,8,26,41,6,4,7,7109.1,"Tolima","Tolima_A"
3907,"A","21_Tolima_Flandes",564.87,284.6,112.338,861.069,847.968,0.33,98,4,16,35,24,1,8.7,4,4,90,8,10,26,42,6,4,7,7470,"Tolima","Tolima_A"
3908,"A","21_Tolima_Flandes",584.79,225.5,94.304,861.764,869.922,0.262,101,4,17,35,21,1,8.7,4,4,87,8,9,26,37,5,4,5,7291.1,"Tolima","Tolima_A"
3909,"A","21_Tolima_Flandes",449.64,550.8,174.513,752.637,667.413,0.693,81,3,19,33,37,5,18.005,5,7,54,6,6,8,60,9,5,9,5600.6,"Tolima","Tolima_A"
3910,"A","21_Tolima_Flandes",457.61,424.6,133.742,764.038,720.662,0.55,88,3,22,43,30,4,18,4,7,57,5,8,14,56,8,5,9,5707.6,"Tolima","Tolima_A"
3911,"A","21_Tolima_Flandes",485.4,306.1,112.759,794.537,772.863,0.399,92,2,35,54,28,4,16.029,4,4,61,4,10,24,54,8,5,9,6191,"Tolima","Tolima_A"
3912,"A","21_Tolima_Flandes",485.12,494.4,147.937,794.738,739.719,0.614,92,7,10,21,29,2,8.1,3,3,77,10,7,17,90,12,6,17,5556.4,"Tolima","Tolima_A"
3913,"A","21_Tolima_Flandes",492.45,476.7,144.955,788.352,739.171,0.585,91,7,10,21,29,3,7.156,3,3,74,10,7,17,88,11,6,17,5785.3,"Tolima","Tolima_A"
3914,"A","21_Tolima_Flandes",502.1,474.1,143.105,795.807,749.231,0.577,92,7,10,21,28,3,7.156,3,3,77,10,7,17,85,12,6,17,5891,"Tolima","Tolima_A"
3915,"A","21_Tolima_Flandes",441.85,413.5,130.267,722.816,683.508,0.508,88,7,9,17,28,2,18.512,4,4,44,6,4,8,66,9,5,9,5712.8,"Tolima","Tolima_A"
3916,"A","21_Tolima_Flandes",454.91,447.7,144.572,727.639,675.123,0.56,85,6,10,17,31,3,19.389,3,4,44,6,4,8,63,9,4,7,6052.1,"Tolima","Tolima_A"
3917,"A","21_Tolima_Flandes",472.98,319.9,118.018,751.67,727.128,0.393,89,7,9,17,28,2,9.133,4,4,53,8,4,8,66,10,4,7,6117.8,"Tolima","Tolima_A"
3918,"A","21_Tolima_Flandes",499.55,412.5,134.353,809.438,768.73,0.529,94,7,10,28,26,2,21.612,4,4,65,7,6,11,42,2,8,12,6646,"Tolima","Tolima_A"
3919,"A","21_Tolima_Flandes",534.12,401.2,128.382,848.085,814.053,0.511,98,7,11,28,24,2,21.612,4,4,74,8,7,14,45,2,8,12,6976.7,"Tolima","Tolima_A"
3920,"A","21_Tolima_Flandes",569.79,373.9,117.278,873.585,853.018,0.484,101,6,13,28,22,2,21.612,4,4,79,8,8,25,43,2,5,5,6899.7,"Tolima","Tolima_A"
3921,"A","21_Tolima_Flandes",485.61,433.8,133.405,781.904,742.642,0.537,93,7,11,26,26,3,11.724,4,5,66,7,6,9,51,8,4,6,6266.5,"Tolima","Tolima_A"
3922,"A","21_Tolima_Flandes",514.45,332.7,112.396,807.418,789.984,0.398,97,7,12,26,23,3,11.724,4,5,74,7,8,17,50,8,4,6,6508.9,"Tolima","Tolima_A"
3923,"A","21_Tolima_Flandes",533.81,185.3,84.612,814.164,827.052,0.219,100,7,13,26,20,3,11.724,4,5,76,6,10,27,51,8,4,6,6717.3,"Tolima","Tolima_A"
3924,"A","21_Tolima_Flandes",450.16,588.1,153.349,745.951,682.984,0.711,87,8,10,28,30,3,22.292,4,4,47,5,4,7,35,3,4,5,6185.5,"Tolima","Tolima_A"
3925,"A","21_Tolima_Flandes",459.85,575.1,145.94,750.075,696.313,0.707,89,7,11,32,28,2,20.688,4,4,48,6,4,7,33,3,4,5,6486.3,"Tolima","Tolima_A"
3926,"A","21_Tolima_Flandes",481.52,397.8,116.582,776.474,753.68,0.478,92,8,10,32,26,2,20.688,4,4,54,7,4,7,31,3,4,5,6780.6,"Tolima","Tolima_A"
3927,"A","21_Tolima_Flandes",548.46,439.8,140.629,864.12,819.896,0.494,96,8,10,21,27,4,17.725,3,4,80,11,6,11,23,2,4,5,7113.8,"Tolima","Tolima_A"
3928,"A","21_Tolima_Flandes",556.55,436.9,137.878,860.541,821.07,0.502,96,6,13,26,26,4,17.725,3,4,80,10,6,17,23,3,4,5,7216.8,"Tolima","Tolima_A"
3929,"A","21_Tolima_Flandes",567.12,352.4,118.174,861.499,843.751,0.422,100,6,15,36,22,3,16.633,3,3,80,10,7,19,28,4,4,6,7118.4,"Tolima","Tolima_A"
3930,"A","21_Tolima_Flandes",477.54,383.2,132.471,767.93,727.246,0.507,92,5,15,34,26,4,14.72,4,5,59,6,7,15,55,5,7,11,6420.1,"Tolima","Tolima_A"
3931,"A","21_Tolima_Flandes",513.79,348.2,115.091,809.573,788.404,0.466,98,5,17,34,22,3,17.737,4,5,68,6,9,27,49,4,6,8,7134.4,"Tolima","Tolima_A"
3932,"A","21_Tolima_Flandes",552.07,247.6,81.706,832.192,848.416,0.343,106,5,19,39,15,2,17.246,4,4,74,7,9,30,47,3,6,8,7169.4,"Tolima","Tolima_A"
3933,"A","21_Tolima_Flandes",459.97,411.1,166.175,740.672,663.757,0.55,80,5,9,20,38,4,10.588,4,6,53,9,4,14,43,3,4,5,6099,"Tolima","Tolima_A"
3934,"A","21_Tolima_Flandes",480.07,348.1,141.569,769.297,718.663,0.456,86,7,8,20,33,3,10.461,4,5,64,9,6,25,45,2,4,5,6440.2,"Tolima","Tolima_A"
3935,"A","21_Tolima_Flandes",497.51,337.4,129.176,788.393,753.007,0.442,90,8,8,20,29,2,11.875,4,5,71,9,7,35,46,2,4,5,6459.8,"Tolima","Tolima_A"
3936,"A","21_Tolima_Flandes",442,384.5,132.869,743.639,702.942,0.47,91,8,9,16,25,1,14.033,3,3,66,7,5,11,74,10,6,11,5866,"Tolima","Tolima_A"
3937,"A","21_Tolima_Flandes",455.19,401.1,145.889,738.543,686.65,0.502,87,7,9,16,29,2,9.117,3,3,59,7,4,8,67,9,6,9,6308.9,"Tolima","Tolima_A"
3938,"A","21_Tolima_Flandes",474.47,454.8,164.452,761.616,691.986,0.571,85,7,9,16,32,4,9.665,3,4,62,8,4,8,59,8,5,8,6316.3,"Tolima","Tolima_A"
3939,"A","21_Tolima_Flandes",543.67,487.3,154.561,881.806,822.057,0.618,94,6,11,20,30,3,13.878,3,4,92,6,11,22,35,3,5,6,7012.8,"Tolima","Tolima_A"
3940,"A","21_Tolima_Flandes",561.25,505.7,158.061,893.634,832.077,0.649,93,6,11,20,31,3,13.878,3,4,92,7,10,22,32,2,5,6,7375.3,"Tolima","Tolima_A"
3941,"A","21_Tolima_Flandes",592.27,457.1,145.039,920.66,873.405,0.571,96,7,11,20,29,3,13.878,3,4,94,7,10,22,29,1,4,4,7628.7,"Tolima","Tolima_A"
3942,"A","21_Tolima_Flandes",468.28,376,120.474,775.196,746.207,0.465,93,7,10,32,25,2,25.463,4,4,66,10,5,17,66,8,6,11,6205.3,"Tolima","Tolima_A"
3943,"A","21_Tolima_Flandes",485.29,328.4,105.917,795.222,782.405,0.409,97,6,12,43,22,2,25.463,4,4,70,8,7,28,68,10,6,10,6438.6,"Tolima","Tolima_A"
3944,"A","21_Tolima_Flandes",511.57,317.7,98.637,828.804,824.806,0.399,100,6,14,52,21,2,25.463,4,4,78,8,8,40,68,10,6,10,6621.2,"Tolima","Tolima_A"
3945,"A","21_Tolima_Flandes",445.35,547.1,171.247,731.352,652.428,0.747,84,4,13,26,32,4,17.44,4,5,63,7,5,6,86,8,9,39,5678.8,"Tolima","Tolima_A"
3946,"A","21_Tolima_Flandes",471.19,513.9,154.938,751.751,690.464,0.711,89,5,13,26,28,4,17.44,4,5,68,9,5,7,84,10,7,29,6053.3,"Tolima","Tolima_A"
3947,"A","21_Tolima_Flandes",489.88,372.5,121.925,777.827,751.629,0.505,94,6,12,26,24,3,16.107,4,5,74,11,5,7,81,10,6,19,6335.8,"Tolima","Tolima_A"
3948,"A","21_Tolima_Flandes",460.2,573.8,179.456,765.266,676.815,0.72,83,6,10,25,35,5,17.727,4,5,49,6,5,13,41,6,3,5,6306,"Tolima","Tolima_A"
3949,"A","21_Tolima_Flandes",485.5,408.1,146.472,776.676,723.151,0.53,87,5,13,35,31,4,15.258,3,4,54,6,7,13,37,5,3,3,6698.4,"Tolima","Tolima_A"
3950,"A","21_Tolima_Flandes",512.33,388.7,132.833,795.94,758.004,0.508,92,5,14,46,27,4,15.258,3,4,58,6,8,14,38,5,3,3,6815.4,"Tolima","Tolima_A"
3951,"A","21_Tolima_Flandes",454.14,394.4,147.955,745.585,688.773,0.491,82,5,9,14,35,3,7.067,3,3,52,8,4,11,56,9,4,7,5881.1,"Tolima","Tolima_A"
3952,"A","21_Tolima_Flandes",465.99,383.7,141.54,750.828,702.591,0.479,84,6,9,14,33,3,7.067,3,3,52,7,5,11,50,7,4,5,6280.7,"Tolima","Tolima_A"
3953,"A","21_Tolima_Flandes",483,264.1,113.467,769.525,751.247,0.33,89,7,9,14,28,2,8.417,3,3,60,8,6,11,46,7,4,5,6463.1,"Tolima","Tolima_A"
3954,"A","21_Tolima_Flandes",498.11,219.4,98.968,805.921,802.98,0.263,90,6,12,26,29,3,6.667,4,5,75,10,6,15,43,4,6,10,6500.9,"Tolima","Tolima_A"
3955,"A","21_Tolima_Flandes",520.89,216,96.063,821.076,822.117,0.257,92,7,11,26,28,3,6.667,4,5,76,9,6,15,44,4,6,10,6577.7,"Tolima","Tolima_A"
3956,"A","21_Tolima_Flandes",547.94,178,79.262,849.197,868.047,0.206,97,6,14,26,24,2,4.65,4,5,83,10,7,15,41,4,6,10,7177.1,"Tolima","Tolima_A"
3957,"A","21_Tolima_Flandes",471.62,595.9,172.387,764.108,684.544,0.734,88,6,13,22,30,5,18.517,5,8,61,6,6,9,60,9,6,16,6348.5,"Tolima","Tolima_A"
3958,"A","21_Tolima_Flandes",498.26,516,152.467,790.371,731.798,0.628,91,7,12,22,28,4,16.43,5,8,66,8,6,9,55,8,6,16,6740.2,"Tolima","Tolima_A"
3959,"A","21_Tolima_Flandes",516.16,400.2,123.298,805.969,779.365,0.488,95,6,14,22,24,3,14.346,5,8,72,9,6,9,51,7,6,16,6670.9,"Tolima","Tolima_A"
3960,"A","21_Tolima_Flandes",454.2,452.6,149.48,756.945,699.878,0.597,87,7,10,22,30,5,11.798,4,6,59,7,5,8,65,6,8,21,6093.6,"Tolima","Tolima_A"
3961,"A","21_Tolima_Flandes",474.38,439.4,145.633,773.599,721.544,0.573,88,6,12,23,30,5,11.798,4,6,60,7,5,8,61,7,6,21,6371.8,"Tolima","Tolima_A"
3962,"A","21_Tolima_Flandes",496.6,410,130.183,787.78,753.588,0.545,91,7,11,23,27,5,12.438,3,4,65,9,5,8,60,7,6,21,6568.6,"Tolima","Tolima_A"
3963,"A","21_Tolima_Flandes",479.24,413.8,143.176,763.046,712.989,0.556,87,4,16,31,31,3,6.479,4,5,63,7,6,14,49,5,6,10,6190.8,"Tolima","Tolima_A"
3964,"A","21_Tolima_Flandes",500.68,266.2,105.546,782.599,771.198,0.349,94,4,19,31,25,3,6.479,4,5,65,6,8,16,41,4,5,7,6495.7,"Tolima","Tolima_A"
3965,"A","21_Tolima_Flandes",521.34,201.7,87.046,800.622,810.092,0.271,98,4,22,34,21,3,6.479,4,5,72,7,8,16,35,3,5,7,6817.7,"Tolima","Tolima_A"
3966,"A","21_Tolima_Flandes",453.18,496.8,164.837,758.901,687.184,0.594,82,8,8,13,35,5,12.067,4,4,73,8,6,9,85,10,7,19,5904.1,"Tolima","Tolima_A"
3967,"A","21_Tolima_Flandes",475.05,490.2,159.003,784.054,719.173,0.588,86,8,9,19,32,5,12.067,4,4,79,8,8,17,80,10,6,15,6316.3,"Tolima","Tolima_A"
3968,"A","21_Tolima_Flandes",506.23,469.1,148.085,800.711,748.594,0.57,89,7,11,30,30,4,13.458,4,4,81,7,9,28,79,11,6,15,6347,"Tolima","Tolima_A"
3969,"A","21_Tolima_Flandes",473.8,505.8,150.115,768.457,711.337,0.691,89,6,11,21,29,2,18.4,3,3,71,4,12,19,63,8,5,12,6341.7,"Tolima","Tolima_A"
3970,"A","21_Tolima_Flandes",504.05,479.3,140.733,794.485,748.609,0.641,92,7,11,21,27,1,6.133,3,3,77,6,10,19,57,7,5,12,6793.3,"Tolima","Tolima_A"
3971,"A","21_Tolima_Flandes",528.95,334.9,103.564,820.73,814.102,0.456,99,7,12,21,21,1,6.133,3,3,83,6,12,19,61,9,5,12,6701.2,"Tolima","Tolima_A"
3972,"A","21_Tolima_Flandes",516.64,920.1,247.167,807.469,654.375,1.064,78,5,10,17,42,5,20.858,4,7,60,5,9,24,44,5,4,9,7012.4,"Tolima","Tolima_A"
3973,"A","21_Tolima_Flandes",549.45,845.5,222.323,841.159,713.953,0.957,84,6,10,17,38,4,22.106,4,7,67,6,8,24,39,4,5,9,7338.8,"Tolima","Tolima_A"
3974,"A","21_Tolima_Flandes",583.58,594.4,173.955,863.694,786.853,0.673,91,7,10,17,32,3,15.678,4,5,69,7,8,24,34,3,5,9,7499.2,"Tolima","Tolima_A"
3975,"A","21_Tolima_Flandes",546.09,731.5,206.452,856.887,746.278,0.786,83,7,8,15,40,3,12.917,4,4,57,8,5,9,4,0,0,0,7311.1,"Tolima","Tolima_A"
3976,"A","21_Tolima_Flandes",542.88,728.2,207.666,855.371,744.495,0.791,80,6,8,15,42,4,12.412,4,4,60,9,5,9,4,0,0,0,7282.9,"Tolima","Tolima_A"
3977,"A","21_Tolima_Flandes",553.29,720.4,196.517,861.222,763.019,0.784,84,6,9,15,38,3,14.158,4,4,65,10,5,9,6,0,0,0,7430.3,"Tolima","Tolima_A"
3978,"A","21_Tolima_Flandes",530.57,292.9,114.714,851.292,831.6,0.341,92,7,10,29,30,3,11.467,4,5,85,8,7,22,19,0,0,0,7022,"Tolima","Tolima_A"
3979,"A","21_Tolima_Flandes",547.69,251.2,98.77,864.604,862.976,0.281,96,6,12,39,26,2,12.912,4,5,87,6,10,28,21,1,3,3,7191,"Tolima","Tolima_A"
3980,"A","21_Tolima_Flandes",575.43,228.2,89.963,881.401,890.433,0.26,99,5,15,45,24,2,12.912,4,5,90,8,8,28,25,2,3,3,7375.9,"Tolima","Tolima_A"
3981,"A","21_Tolima_Flandes",462.08,823.5,228.35,757.79,621.045,1.014,75,5,9,13,43,8,18.421,3,4,52,7,5,10,50,6,6,8,6379.6,"Tolima","Tolima_A"
3982,"A","21_Tolima_Flandes",475.95,756.5,201.848,757.486,647.595,0.947,81,6,9,13,37,7,18.624,3,4,50,7,5,10,44,5,6,8,6525.4,"Tolima","Tolima_A"
3983,"A","21_Tolima_Flandes",492.57,537,154.372,783.947,722.346,0.662,89,6,11,18,30,5,14.593,3,3,56,7,6,10,38,4,6,8,6845.2,"Tolima","Tolima_A"
3984,"A","21_Tolima_Flandes",472.46,592.9,180.073,770.536,680.794,0.739,85,8,8,13,34,2,26.666,10,16,62,10,5,9,45,2,4,5,6428.4,"Tolima","Tolima_A"
3985,"A","21_Tolima_Flandes",482.03,527.6,162.042,774.72,705.501,0.677,87,9,8,13,32,3,18.75,7,14,63,11,5,10,46,4,4,5,6490.2,"Tolima","Tolima_A"
3986,"A","21_Tolima_Flandes",503.71,296.6,105.826,793.946,783.503,0.392,96,10,8,13,23,3,18.85,3,4,72,11,6,11,50,5,4,5,6303.2,"Tolima","Tolima_A"
3987,"A","21_Tolima_Flandes",496.19,332.2,104.67,796.683,785.382,0.431,100,7,13,34,20,2,23.993,4,5,77,6,11,22,70,11,5,8,6435.8,"Tolima","Tolima_A"
3988,"A","21_Tolima_Flandes",521.22,301.7,94.241,814.294,816.223,0.385,102,7,14,34,18,2,23.993,4,5,80,6,12,22,67,10,4,8,6560.6,"Tolima","Tolima_A"
3989,"A","22_Tolima_Sanluis",490.5,423.2,166.459,773.353,697.17,0.509,84,6,8,13,36,3,10.962,4,5,8,0,0,0,2,0,0,0,7390.3,"Tolima","Tolima_A"
3990,"A","22_Tolima_Sanluis",511.06,366.8,148.056,792.096,734.579,0.438,88,5,10,18,33,2,8.16,4,5,11,1,3,3,0,0,0,0,7604.3,"Tolima","Tolima_A"
3991,"A","22_Tolima_Sanluis",528.65,354.9,140.623,802.847,755.148,0.427,90,6,11,18,31,2,8.16,4,5,17,1,5,5,2,0,0,0,7815.8,"Tolima","Tolima_A"
3992,"A","22_Tolima_Sanluis",533.77,200.1,94.508,828.142,828.5,0.239,96,8,10,19,27,2,8.36,4,5,42,4,5,8,1,0,0,0,7072.6,"Tolima","Tolima_A"
3993,"A","22_Tolima_Sanluis",543.09,188.3,92.509,837.995,840.311,0.229,95,9,8,11,28,2,8.36,4,5,48,6,5,8,1,0,0,0,7303.6,"Tolima","Tolima_A"
3994,"A","22_Tolima_Sanluis",547.08,204.4,102.457,825.86,819.962,0.252,92,9,8,11,30,2,8.36,4,5,43,6,4,7,3,0,0,0,7345.1,"Tolima","Tolima_A"
3995,"A","22_Tolima_Sanluis",462.9,167.9,93.609,736.521,728.122,0.255,89,8,8,14,31,1,10.8,6,6,18,0,0,0,3,0,0,0,6541.1,"Tolima","Tolima_A"
3996,"A","22_Tolima_Sanluis",474.52,391.7,141.156,776.95,726.539,0.469,90,6,10,23,30,3,12.706,3,4,38,7,3,4,19,1,6,6,6373.8,"Tolima","Tolima_A"
3997,"A","22_Tolima_Sanluis",484.73,441.9,147.323,785.922,730.348,0.526,91,7,10,23,29,2,14.133,3,3,39,6,3,4,19,1,6,6,6646.2,"Tolima","Tolima_A"
3998,"A","22_Tolima_Sanluis",500.8,449.5,148.403,791.747,736.922,0.528,91,7,10,23,29,2,14.133,3,3,38,6,3,4,20,1,6,6,6825.5,"Tolima","Tolima_A"
3999,"A","22_Tolima_Sanluis",476,533,184.216,753.423,656.579,0.626,87,5,12,24,34,2,10.2,5,5,16,1,3,3,4,0,0,0,7013.5,"Tolima","Tolima_A"
4000,"A","22_Tolima_Sanluis",484.87,473,152.497,758.191,692.803,0.558,94,5,14,34,27,1,14,3,3,19,2,4,5,6,0,0,0,7090.8,"Tolima","Tolima_A"
4003,"A","22_Tolima_Sanluis",460.65,336.3,141.647,722.192,664.165,0.453,87,2,20,22,33,2,12.821,4,4,7,1,3,3,5,0,0,0,6859.3,"Tolima","Tolima_A"
4004,"A","22_Tolima_Sanluis",492.4,580.8,182.388,790.733,697.023,0.678,89,7,10,23,32,4,19.76,4,6,14,1,3,3,0,0,0,0,7285.9,"Tolima","Tolima_A"
4005,"A","22_Tolima_Sanluis",507.73,591.9,181.19,795.242,704.548,0.708,89,7,10,23,32,4,20.656,4,6,14,1,3,3,0,0,0,0,7545.5,"Tolima","Tolima_A"
4006,"A","22_Tolima_Sanluis",524.96,527.9,160.052,802.709,735.697,0.632,93,8,10,23,28,4,20.656,4,6,15,1,3,3,0,0,0,0,7743,"Tolima","Tolima_A"
4007,"A","22_Tolima_Sanluis",557.22,559.7,182.241,852.347,760.855,0.646,88,6,9,16,36,3,13.333,3,3,25,3,6,8,0,0,0,0,8039.3,"Tolima","Tolima_A"
4008,"A","22_Tolima_Sanluis",587.71,456.7,153.124,877.743,817.381,0.518,95,7,10,16,30,2,14.833,3,3,34,3,8,15,0,0,0,0,8385.1,"Tolima","Tolima_A"
4009,"A","22_Tolima_Sanluis",613.19,420,138.846,894.517,852.289,0.49,98,8,10,16,27,2,14.833,3,3,42,5,6,15,0,0,0,0,8373.8,"Tolima","Tolima_A"
4010,"A","22_Tolima_Sanluis",573.2,619.5,186.58,884.911,792.222,0.631,89,6,8,14,36,3,20.953,3,4,18,2,4,4,0,0,0,0,8164.6,"Tolima","Tolima_A"
4011,"A","22_Tolima_Sanluis",587.77,558.6,172.579,894.985,817.476,0.572,91,6,9,14,34,2,22.546,4,4,24,3,4,4,0,0,0,0,8192,"Tolima","Tolima_A"
4012,"A","22_Tolima_Sanluis",611.88,496,153.302,916.449,859.094,0.512,96,7,9,14,30,2,22.546,4,4,32,5,4,7,0,0,0,0,8357.1,"Tolima","Tolima_A"
4013,"A","22_Tolima_Sanluis",514.53,586.8,198.189,817.036,712.559,0.66,80,6,8,18,41,2,9.017,6,8,27,3,5,7,0,0,0,0,7548.6,"Tolima","Tolima_A"
4014,"A","22_Tolima_Sanluis",527.17,578.7,193.098,813.45,715.049,0.641,81,6,8,18,40,2,8.731,5,7,22,2,4,4,0,0,0,0,7655.1,"Tolima","Tolima_A"
4015,"A","22_Tolima_Sanluis",544.88,616.7,195.889,826.385,726.247,0.676,84,6,8,18,38,2,16.35,3,3,23,3,4,4,0,0,0,0,7814.3,"Tolima","Tolima_A"
